ano_de_exercicio;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_credor;cnpj_cpf_credor_formatado;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;128;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;85050,09;81350,96;58936,78
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;129;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;46264,41;39486,63;32063,12
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;130;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;41592,96;34891,54;28680,83
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;131;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;43030,05;39562,12;28586,62
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;132;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;43123,81;39773,1;29939,21
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;133;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;41249,12;40119,49;29825,18
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;134;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;79914,13;76004,97;57426,59
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;135;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;86180,41;79176,7;59888,6
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;136;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;61387,47;61387,47;45137,21
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;137;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;34725,44;32088,27;26049,54
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;138;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;65897,96;65897,96;47490,59
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;139;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;35544,13;32153,3;25375,36
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;140;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;123966,64;123966,64;91208,66
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;141;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;24379,63;22618,34;18604,46
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;142;2024-01-31;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;43584,52;43325,24;31836,18
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;144;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;761477,81;761477,81;641164,32
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;145;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;216304,08;208557,15;172627,4
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;146;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;88529,28;87800,21;76587,02
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;147;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;1314915,53;1291538,72;1000577,17
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;148;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;339501,94;339501,94;273908,98
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;149;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;6218,0;5958,29;5165,99
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;150;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;128449,2;128428,28;96107,15
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;151;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;46479,69;43134,56;35081,54
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;152;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;116738,22;116738,22;81728,59
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;153;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;38886,81;35423,82;28274,33
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;154;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;139667,02;135908,16;98238,08
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;155;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;66935,16;64410,53;50582,85
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;156;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;23283,04;20488,77;18763,61
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;157;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;133472,18;117771,6;95630,54
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;158;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;66608,34;60873,91;50038,36
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;159;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;36604,79;30321,97;26254,35
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;160;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;64489,55;61126,36;46218,45
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;161;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;16826,57;14788,67;12770,85
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;162;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;129284,61;128711,16;96653,95
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;163;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;27497,19;24963,74;21460,22
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;164;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;315495,52;315106,12;232376,83
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;165;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;67014,18;61458,96;50823,5
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;166;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;569391,15;566113,33;420171,07
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;167;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;95102,53;91246,19;76051,34
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;168;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;318303,22;311506,61;233358,45
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;169;2024-02-01;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;5;DESPESAS COM O PAGAMENTO DE ENCARGOS TRABALHISTAS A MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;57994,97;55059,87;46128,2
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;179;2024-02-02;1081017 000029/2019;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;62;SERVICOS DE VIGILANCIA OSTENSIVA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GVS3 SEGURANCA LTDA -EPP;07.241.374/0001-48;1595,0;1450,0;1336,9
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;180;2024-02-02;1081017 000031/2019;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;11;ASSINATURAS DE JORNAIS, REVISTAS E PERIODICOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ACESSOTI TECNOLOGIA DA INFORMACAO LTDA - EPP;00.891.833/0001-90;17760,0;13900,0;13232,8
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;181;2024-02-02;1081017 000047/2019;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;62;SERVICOS DE VIGILANCIA OSTENSIVA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CENTEC ELETRONICA LTDA;03.343.495/0001-40;4108,88;3989,04;3818,16
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;189;2024-02-05;1081017 000065/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;17;LOCACAO DE VEICULOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LOCALIZA VEICULOS ESPECIAIS S.A.;02.491.558/0001-42;43060,03;41018,37;39049,49
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;190;2024-02-06;1081017 000007/2023;33;PASSAGENS E DESPESAS COM LOCOMOCAO;4;PASSAGENS - PESSOA JURIDICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;VOETUR TURISMO E REPRESENTACOES LTDA;01.017.250/0001-05;19999,16;9463,9;9241,05
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;192;2024-02-06;1081017 000024/2023;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;61;SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ORGANOTRAT CONTROLE DE VETORES E PRAGAS URBANAS LTDA;11.502.786/0001-61;1695,0;565,0;565,0
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;201;2024-02-15;1081017 000087/2023;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;OI S.A. - EM RECUPERACAO JUDICIAL;76.535.764/0001-43;2995,44;740,54;705,0
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;202;2024-02-16;1081017 000073/2023;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;2;SERVICO DE TECNOLOGIA DA INFORMACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOLUTI - SOLUCOES EM NEGOCIOS INTELIGENTES S/A;09.461.647/0001-95;23960,0;17225,0;16398,2
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;209;2024-02-22;1081017 000003/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;PONTUAL ELEVADORES LTDA -ME;97.541.725/0001-29;9013,51;4549,14;4330,79
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;218;2024-02-27;1501561 000016/2021;37;LOCACAO DE MAO-DE-OBRA;4;LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;65920,31;65920,31;48817,87
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;228;2024-03-07;1081017 000077/2023;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;31;LOCACAO DE SERVICOS GRAFICOS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;FOCAR COMERCIO E SERVICOS LTDA;35.322.200/0001-45;75900,0;75900,0;75900,0
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;229;2024-03-07;1081017 000083/2023;30;MATERIAL DE CONSUMO;24;PECAS E ACESSORIOS P/ EQUIP.  E OUTROS MATERIAIS PERMANENTES;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;6839,05;6839,05;6756,98
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;231;2024-03-08;1081017 000083/2023;30;MATERIAL DE CONSUMO;20;MATERIAL ELETRICO;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;14053,92;14053,92;13885,27
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;232;2024-03-08;1081017 000083/2023;30;MATERIAL DE CONSUMO;16;MATERIAL DE INFORMATICA;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;1490,06;1490,06;1472,18
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;233;2024-03-08;1081017 000083/2023;52;EQUIPAMENTOS E MATERIAL PERMANENTE;7;EQUIPAMENTOS DE INFORMATICA;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;21516,95;21516,95;21258,75
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;234;2024-03-08;1081017 000083/2023;52;EQUIPAMENTOS E MATERIAL PERMANENTE;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;19531,33;19531,33;19296,95
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;235;2024-03-08;1081017 000083/2023;52;EQUIPAMENTOS E MATERIAL PERMANENTE;20;EQUIPAMENTOS DE SEGURANCA ELETRONICA;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;32678,74;32678,74;32286,6
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;236;2024-03-08;1081017 000083/2023;30;MATERIAL DE CONSUMO;15;MATERIAL FOTOGRAFICO, CINEMATOGRAFICO E DE COMUNICACAO;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;4344,08;4344,08;4291,95
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;237;2024-03-08;1081017 000083/2023;52;EQUIPAMENTOS E MATERIAL PERMANENTE;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;STRATUM SEGURANCA LTDA;03.029.254/0001-20;7982,65;7982,65;7886,86
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;239;2024-03-08;1081017 000005/2024;30;MATERIAL DE CONSUMO;26;COMBUSTIVEIS E LUBRIFICANTES PARA VEICULOS AUTOMOTORES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;VIBRA ENERGIA S.A;34.274.233/0025-71;14747,7;14747,7;14712,31
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;240;2024-03-08;1081017 000005/2024;30;MATERIAL DE CONSUMO;26;COMBUSTIVEIS E LUBRIFICANTES PARA VEICULOS AUTOMOTORES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;VIBRA ENERGIA S.A;34.274.233/0025-71;40350,0;40350,0;40253,16
2024;AGE;1081;ADVOCACIA GERAL DO ESTADO;2024;245;2024-03-12;1081017 000007/2023;33;PASSAGENS E DESPESAS COM LOCOMOCAO;4;PASSAGENS - PESSOA JURIDICA;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;VOETUR TURISMO E REPRESENTACOES LTDA;01.017.250/0001-05;19872,3;12988,49;12682,14
